image_name|comment_number|comment|corrected_comment
1295698260.jpg|0|"A woman with a shopping bag labeled "" sale "" stands in a crowd next to a young man with a camera ."|
1295719054.jpg|0|A child in a black cape is being chased by other children .|
1295747912.jpg|0|A woman is staring outside to a man in a gray jacket not looking back at her .|
129599450.jpg|0|A man is hiking on a mountain path with an American flag on his backpack .|
129602216.jpg|0|A man sitting at a table wears a red sweater while two glasses of water rest on the table ; one glass is half empty .|
1296144016.jpg|0|A baker looks at the camera while leaning on his spatula at the oven door .|
1296395998.jpg|0|Employees at a sushi restaurant prepare for dinner time rush .|
1296412797.jpg|0|A young child is swung by his or her hands while another child sits on grass watching .|
129662899.jpg|0|A man with sunglasses , a red hat and peach coveralls stands next to a large rope wound around a large spool .|
1296740217.jpg|0|A male adolescent or young teenager is wearing camouflaged shorts or long swim trunks and is upside down over a body of water like a lake or reservoir whose cement walls and graveled top appear in the corner .|
1296770308.jpg|0|There a several people in a dark bar-type room , including one girl on a stool .|
12974441.jpg|0|Young man with glasses and two small pigtails on front of his hair with bloody face appears to be in Emergency room waiting area .|
1297871927.jpg|0|Six shirtless men are standing outside leaning on or standing near a fence .|
129790261.jpg|0|One guy wearing a blue shirt and a cowboy hat is painting a picture , as tourists in the background walk .|
1298295313.jpg|0|A blond boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .|
129846884.jpg|0|A boy in blue jeans is playing with a toy car on the lawn .|
129860826.jpg|0|A security officer with a tiny face and big glasses leans on a metal gate looking into the camera .|
129863111.jpg|0|An adult female with dark hair is holding a baby .|
1298866571.jpg|0|Man in suit is using his cellphone while sitting on a train .|
129891931.jpg|0|A toddler is staring into the screen of a brightly colored orange and yellow video game in what appears to be a game center .|
1299459550.jpg|0|The boy in swim trunks is laying face down on a watery pavement .|
1299459562.jpg|0|Three boys in baggy bathing suits play in splashing water in front of a gray , block wall .|
129978192.jpg|0|A young woman draped in a wool shawl intently spinning wool outdoors in early Spring .|
1299817309.jpg|0|A man and his friend hiking in a mountain near Bakersfield , California .|
129981966.jpg|0|A man is standing in a forest practicing a martial art .|
1299923168.jpg|0|This picture is taken outside a bus with people of Asian descent riding along with open windows .|
1300075854.jpg|0|A man is being held by two men wearing security uniforms , while standing outside in front of a sign advertising for Samsung .|
130063845.jpg|0|A girl wearing a black t-shirt is holding a small pizza in a kitchen setting .|
1300744906.jpg|0|Two people with backpacks hike up a rocky dirt path next to a conifer tree .|
1301140633.jpg|0|Blond child with dirty face holding yellow bottle with red cap , plants in background .|
1301292439.jpg|0|A married , left handed woman wearing a long-sleeved red shirt is applying makeup in mirror .|
1301337349.jpg|0|rugby player in white number 25 uniform jumps to catch ball as opponent in green number 29 tries to stop him .|
130151401.jpg|0|A man in a bright yellow shirt plays his guitar as another man plays the drums in the background .|
1301532463.jpg|0|a transportation vehicle is carrying a crowd of people who are sitting and standing .|
130163559.jpg|0|A cowboy in the rodeo arena holds on tightly as the bucking bronco tries to throw him off , while rodeo helpers and the audience look on .|
1301978702.jpg|0|There is a middle-sized white male sleeping in a chair holding a marker and a bottle .|
130211457.jpg|0|A girl in a red and black leotard with white writing is standing next to a man in a cap and a girl in a hot pink and black and white checkered outfit .|
1302657647.jpg|0|A man in warm clothes swinging on monkey bars at night .|
1303157527.jpg|0|A food vendor is standing on the sidewalk next to his food cart looking at a black woman walking by .|
1303213306.jpg|0|A woman with a red jacket and her companion eating snacks .|
1303335399.jpg|0|A baby boy wearing a shoulder life saver is at the very edge of an orange pool slide .|
1303548017.jpg|0|Girl with green tank top standing in the middle of a train track with multicolor train cars to the right .|
1303550623.jpg|0|A young woman in jeans and a tank top standing on railroad tracks .|
1303573561.jpg|0|A fisherman is preparing his nets for his next haul .|
1303644819.jpg|0|A blond girl sits with her instrument looking off in the distance .|
1303727066.jpg|0|A dark-haired bearded man wearing a turquoise shirt with a yellow peace sign on it .|
1303727828.jpg|0|A woman in a floral print dress and a shaved head at a store .|
1304100320.jpg|0|Two dogs playing in a misty field filled with purple flowers|
1304296861.jpg|0|A goggled boy leaps from the edge into a shimmering pool with someone watching on in the background .|
13042995.jpg|0|A dozen workers wearing uniforms & sanitation hats are working on an assembly line in a factory .|
1304428316.jpg|0|A man wearing a blue shirt and a plaid cloth wrapped around his waist is trying to obtain something from a tree by using a long pole .|
1304961697.jpg|0|Two kids wakeboarding simultaneously decide to signal for a high-five .|
130500771.jpg|0|A man in a white shirt and black pants looks on as other people are seated at tables beneath green umbrellas .|
130504182.jpg|0|Two women , one wearing jeans and one wearing a white skirt , are walking in a building .|
130508055.jpg|0|People are going up towards a man in a white shirt .|
13051044.jpg|0|Puppeteer wearing a purple sleeveless shirt showing off a puppet that looks like a black man with shades playing a saxophone .|
1305564994.jpg|0|Two motorists are riding along on their vehicle that is oddly designed and colored .|
1306038218.jpg|0|Two soccer players , one from a team wearing red and the other wearing white , are both going for the soccer ball , while people on the bleachers watch .|
1306080718.jpg|0|A worker is sweeping off a sidewalk 302 miles from Liverpool .|
1306106329.jpg|0|A young Asian boy is standing between to women while they cook meat on sticks .|
1306145560.jpg|0|A black dog , with a tennis ball in its mouth , swims through water .|
13061918.jpg|0|Two men , one standing and one on a bicycle are talking outside a building .|
1306755031.jpg|0|Pedestrians walk through an open area between several traditional-style Japanese or Chinese buildings .|
1306824952.jpg|0|One adult and three children gathered on the floor looking at a picture on a digital camera .|
1307094208.jpg|0|A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark , cloudy sky and leaves the only visible footprints behind .|
1307635496.jpg|0|A small male child running through the grass with a smile on his face .|
130784506.jpg|0|A brown horse is nuzzling a smiling woman 's neck as her hair blows in the wind .|
130792536.jpg|0|A young man and woman dressed in play chef 's hats are eating food at a table .|
1308472581.jpg|0|Girls with a blue bucket is playing and splashing in the ocean water .|
1308617539.jpg|0|A young boy running with a boogie board into the water|
1309153515.jpg|0|Three people stand in line waiting to buy something to eat at a fair booth selling Martins ' Famous Louisiana Sausage 's ( sic ) .|
1309330801.jpg|0|One girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air .|
1310093059.jpg|0|The attractive young brunette girl in a red bikini jumps into a pool in the backyard .|
131090759.jpg|0|A man selling many wicker chairs is pulling a cart of them through the street .|
1311132744.jpg|0|A black dog with a red collar walks through the grass with his mouth open and tongue hanging out .|
131114016.jpg|0|Some children are playing on a trampoline , a boy in a red shirt is covering his face as he cries .|
131122346.jpg|0|Four men and women in blue aprons strand in front of a table where there are many white plates and small blue bowls .|
1311388430.jpg|0|A person hanging from a telephone pole near the mountains .|
131156353.jpg|0|A man wearing a gray shirt , blue jeans , glasses , and sneakers is teeing of a golf ball with a golf clove .|
1312020846.jpg|0|Two small puppies run along the edge of a stone wall nearby a heavily foliaged area .|
1312227131.jpg|0|A group of dogs is pulling a sled over snow as the sun sets .|
1312269513.jpg|0|A woman in a colorful dress drives a motorized chair past a corner on a city sidewalk , while a man in a long white t-shirt walks towards the road .|
1312440023.jpg|0|Young men and women sit at a wooden table on which several partially-drunk beverages have been placed ; the picture is interrupted by an outstretched hand , colored green in the odd light of the wood-paneled interior .|
131254736.jpg|0|Two men near railroad tracks with a caboose coming by .|
1312954382.jpg|0|A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand .|
1313693129.jpg|0|Two people , a boy in yellow and girl in brown , standing at the shore of a lake .|
1313869424.jpg|0|A shirtless man is fishing , standing on large rocks that rest next to a boardwalk with a tall lamp post in the forefront .|
1313961775.jpg|0|A young girl floats on her back in water and peers over her life jacket .|
1313987366.jpg|0|A woman in a dress is holding a camera next to another woman who is laughing .|
