image_name|comment_number|comment|corrected_comment
4441957235.jpg|0|Four people are playing twister , while someone else stands and watches .|Дөрвөн хүн twister тоглож байхад өөр хүн зогсоод харж байна.
4441978051.jpg|0|A man in a dark jacket and gray sweatshirt is watching his dark-haired female companion eat a meal .|Хар хүрэм, саарал цамц өмссөн эрэгтэй хар үстэй хамтрагчийнхаа хоол идэж байгааг харж байна.
4441980889.jpg|0|Four people standing in front of the house with some Meijer bags sitting on a table in front of one of the women .|Гэрийн өмнө зогсож байсан дөрвөн хүн нэг эмэгтэйн өмнө ширээн дээр хэдэн Мейжер цүнхтэй сууж байна.
4441983387.jpg|0|Three men sit under a blue overhanging tent while a woman in blue shirt stands behind them .|Цэнхэр унжсан майхны доор гурван эрэгтэй сууж байхад цэнхэр цамцтай эмэгтэй тэдний ард зогсож байна.
4441985805.jpg|0|A teen in a striped shirt has his one arm around a man in a white t-shirt and the other arm around a young girl .|Судалтай цамц өмссөн өсвөр насны хүүхэд нэг гараараа цагаан цамцтай эрэгтэйг, нөгөө гараараа залуу охиныг тэврэв.
4442098627.jpg|0|A woman with long hair with her hand on the shoulder of a child sitting next to a woman with a green and black scarf on her head .|Толгой дээрээ ногоон хар ороолттой эмэгтэйн хажууд сууж буй хүүхдийн мөрөн дээр гараа тавьсан урт үстэй эмэгтэй .
4442203145.jpg|0|The paint on a shirtless man 's forehead mirrors graffiti on the wall behind him .|Цамцгүй хүний духан дээрх будаг нь түүний арын ханан дээрх граффити толин тусгал болж байна.
4442258103.jpg|0|A man , who wears a blue shirt , sits , hunched over on a bench while a woman in a yellow dress carrying a red shopping bag walks behind him on an urban sidewalk .|Цэнхэр цамц өмссөн эрэгтэй вандан сандал дээр бөхийж суугаад шар хувцастай улаан цүнх үүрсэн эмэгтэй түүний ард хотын явган хүний замаар алхаж байна.
4442309833.jpg|0|A man in a gray shirt and gray hat opens his store early in the morning in an Asian city .|Саарал цамц, саарал малгайтай эр Азийн нэгэн хотод өглөө эрт дэлгүүрээ нээж байна.
4442309939.jpg|0|In an Asian city , a group of people stand in front of a series of signs and placards .|Азийн нэгэн хотод хэсэг хүмүүс дараалсан тэмдэг , лоозонгийн өмнө зогсож байна .
4442319130.jpg|0|A man in a hat and hoodie is standing near a building advertisement with a cat on his shoulder .|Малгай, юүдэнтэй эрэгтэй мөрөн дээрээ муур бариад барилгын сурталчилгааны дэргэд зогсож байна.
4442320934.jpg|0|Group of people walking down the street by a person sitting on the ground covered with a blanket .|Гудамжаар алхаж буй хэсэг хүмүүс газар хөнжил нөмрөн сууж буй хүн .
4442323516.jpg|0|A family is walking on the sidewalk through the snow while a man sits on the side with his paper cup .|Гэр бүл цасан дундуур явган хүний зам дээр алхаж байхад нэгэн эр хажуу талд нь цаасан аягаа барин сууж байна.
4442382200.jpg|0|A man with black and white gloves holds a cross with a crucified Jesus on it in a street .|Хар цагаан бээлийтэй хүн гудамжинд цовдлогдсон Есүсийн дүрс бүхий загалмайг барьж байна.
4442387924.jpg|0|A middle-aged man is mowing the lawn while striking a pose in his green shirt and blue jeans .|Дундад эргэм насны эр ногоон цамц, цэнхэр жинсэн өмд өмсөж, зүлэг хадаж байна.
4442442651.jpg|0|A small girl reaching out to a little boy as she tries to help him across a playground jungle gym .|Бяцхан охин тоглоомын талбайн ширэнгэн ойн биеийн тамирын заал дээгүүр бяцхан хүүд туслах гэж оролдож байна.
4442488355.jpg|0|A woman wearing black pants and a black shirt pushing a stroller down the street .|Гудамжаар тэргэнцрийг түлхэж буй хар өмд, хар цамц өмссөн эмэгтэй .
4442622544.jpg|0|A group of boys in are being coached in soccer ; the boy in the blue t-shirt prepares to kick a ball into the goal .|Хэсэг хөвгүүд хөл бөмбөгийн спортоор хичээллэж байна; Цэнхэр цамцтай хүү хаалга руу бөмбөг өшиглөхөөр бэлтгэж байна.
4442760686.jpg|0|Two men standing outside a fence drinking beer , the man in the green shirt has a can of beer and the man in the white and green shirt has a bottle of beer .|Хашааны гадаа пиво ууж буй хоёр эрэгтэй, ногоон цамцтай эрэгтэйд лааз шар айраг, цагаан ногоон цамцтай эрэгтэйд нэг шил шар айраг байна.
4442761404.jpg|0|Of group over middle-aged people sitting on metal chairs in the backyard drinking|Арын хашаанд төмөр сандал дээр сууж архи ууж буй дунд эргэм насны хүмүүс
4442764150.jpg|0|A male with brown hair and glasses , sitting on a step in front of a home .|Гэрийн урд талын гишгүүр дээр сууж буй бор үстэй, нүдний шилтэй эрэгтэй .
4442931243.jpg|0|Storefronts on a nearly empty street , a person pushing a cart is in the distance .|Хоосон шахуу гудамжинд дэлгүүрийн лангуу, тэргэнцэр түрж яваа хүн алсад харагдана.
4443034596.jpg|0|The terminal is nearly empty , only a few people are there getting to their destination .|Терминал бараг хоосон байна, цөөхөн хүн зорьсон газраа хүрч байна.
4443084131.jpg|0|All the people sitting on the subway are reading , except for one man who is checking his phone .|Утсаа шалгаж байгаа нэг эрэгтэйгээс бусад нь метронд сууж байгаа хүмүүс бүгд уншиж байна.
4443087396.jpg|0|A cat sits atop a sign looking down at the people below .|Доорх хүмүүсийг хараад муур самбар дээр сууж байна.
4443087970.jpg|0|A businessman dressed in a suit talks on a cellphone as he walks down a busy street .|Костюм өмссөн бизнесмэн хөл хөдөлгөөн ихтэй гудамжаар алхаж байхдаа гар утсаар ярьж байна.
4443088094.jpg|0|People are walking in the city on the street , with bikes parked up to the left of the picture .|Хүмүүс хотын гудамжаар гудамжаар алхаж, зургийн зүүн талд унадаг дугуйгаа байрлуулж байна.
4443309552.jpg|0|Two people wearing reflective vests are riding horseback on a city street .|Хотын гудамжаар цацруулагч хантааз өмссөн хоёр хүн морь унаж байна.
4443434749.jpg|0|A bicycle rider is about to go under an enclosed , arching overpass which attaches one brick-and-mortar building to another and is built of the same tan colored material .|Унадаг дугуйчин нэг тоосгон барилгыг нөгөөтэй нь холбосон, ижил бор өнгөтэй материалаар барьсан хаалттай, нуман хаалганы доогуур орох гэж байна.
4443437862.jpg|0|A woman carrying a bag with a little girl in a pink dress walking behind her and a man in a blue shirt walking towards her .|Цүнх үүрсэн эмэгтэй, араас нь ягаан даашинзтай бяцхан охин, цэнхэр цамцтай эрэгтэй түүний зүг алхаж байна.
4443536449.jpg|0|A group of Arabic looking men walking threw the city , two of the men are selling some kind of meat .|Араб царайтай хэсэг хүмүүс алхаж яваад хотыг шидэхэд хоёр нь мах зарж байна.
4443858093.jpg|0|A black-haired man with glasses and a brown jacket is walking down an urban street .|Нүдний шил, хүрэн хүрэмтэй хар үстэй залуу хотын гудамжаар алхаж байна.
4443934130.jpg|0|A man on a bicycle wearing an orange and black sweatshirt is carrying a long bunch of sticks .|Унадаг дугуйтай улбар шар, хар цамц өмссөн эрэгтэй урт саваа үүрч байна.
4444092165.jpg|0|A white-haired man with a mustache and glasses in a business suit stands outside at a podium marked with the seal of the US House of Representatives , surrounded by many people , with a columned building behind him .|АНУ-ын Төлөөлөгчдийн танхимын тамга тэмдэгтэй индэр дээр олон хүн хүрээлүүлэн, ард нь баганатай барилгатай, ажил хэрэгч костюмтай, цагаан үстэй, сахалтай, нүдний шилтэй эр гадаа зогсож байна.
444409928.jpg|0|A young girl wearing a heavy blue coat pauses to look at the ripples her foot has made in a puddle on a paved road .|Хүнд хөх өнгийн пальто өмссөн залуухан охин засмал зам дээрх шалбаагнаас хөлөө сэгсэрч буй долгионыг харж зогсоно.
4444147335.jpg|0|A man in a black sweatshirt and white sunglasses sits on a bench and talks on a cellphone .|Хар цамц, цагаан нарны шил зүүсэн эр вандан сандал дээр суугаад гар утсаар ярьж байна.
4444360528.jpg|0|A young male in shorts standing under a wooden structure in shallow water .|Гүехэн усанд модон байгууламжийн доор зогсож буй шорт өмссөн залуу эрэгтэй .
4444363479.jpg|0|Several people walking or sitting outside in a large city .|Том хотын гадаа алхаж эсвэл сууж буй хэд хэдэн хүмүүс .
4444432883.jpg|0|A woman wearing a headscarf is walking down the street towards a driveway entrance .|Гол ороолт өмссөн эмэгтэй гудамжаар зорчих хэсгийн үүд рүү алхаж байна.
4444452893.jpg|0|A soccer game played by a blue team and a red team on a perfectly manicured field at dusk .|Цэнхэр баг, улаан баг хоёрын оройн бүрийд төгс арчилгаатай талбайд тоглосон хөл бөмбөгийн тоглоом.
4444537827.jpg|0|Two woman talk in the middle of a parking lot , near two cars , as random people wander nearby .|Зогсоол дунд хоёр машины дэргэд санамсаргүй хүмүүс тэнүүчилж байхад хоёр эмэгтэй ярилцаж байна.
4444627632.jpg|0|A lady and three small children all wearing jackets are walking hand in hand in the sidewalk of a busy downtown intersection .|Хотын төвийн хөл хөдөлгөөн ихтэй уулзварын явган хүний зам дээр хүрэм өмссөн хатагтай, гурван бяцхан хүүхэд хөтлөлцөн алхаж байна.
4444686770.jpg|0|A man and a woman are closely examining a fishing pole together by a large body of water .|Эрэгтэй эмэгтэй хоёр том усны дэргэдэх загас агнуурын шонг сайтар шалгаж байна.
4444724598.jpg|0|A woman in a black dress crosses the street while the other woman with a mobile phone on her ear pauses while crossing the street .|Хар даашинзтай эмэгтэй гудамжаар хөндлөн гарч байхад чихэндээ гар утас барьчихсан нөгөө эмэгтэй зам хөндлөн гарахдаа хэсэг зогсоно.
4444783987.jpg|0|Class full of African students sitting in blue desks with teacher in the front of the classroom .|Анги дүүргэсэн африк оюутнууд ангийн урд багштайгаа цэнхэр ширээн дээр сууж байна.
444481722.jpg|0|A male walking and a female talking on the phone beside the concrete building .|Бетон барилгын хажууд эрэгтэй, эмэгтэй хоёр утсаар ярьж байна.
4444835097.jpg|0|A man in a white shirt and blue jeans is seated by the road hitchhiking , backdropped by a field of flowers and a large green tree .|Цагаан цамц, цэнхэр жинсэн өмд өмссөн эрэгтэй автостопийн хажууд сууж, цэцэгсийн талбай, том ногоон модны дэргэд сууж байна.
4444863942.jpg|0|Nancy Pelosi wearing a green coat shakes a man in a suit 's hand in front of a crowd of young people .|Ногоон пальто өмссөн Нэнси Пелоси олон залуусын өмнө костюмтай эрийг сэгсэрч байна.
4444863968.jpg|0|a large group of people standing behind a podium on the stairs of a congress building .|конгрессын байрны шатан дээрх индэрийн ард зогсож буй том бүлэг хүмүүс .
4444864006.jpg|0|A woman in a green jacket is making a speech with a crowd standing behind her .|Ногоон хүрэмтэй эмэгтэй ард нь цугласан олны дунд үг хэлж байна.
4444914032.jpg|0|A lady with a green scarf sits on a bench with a man in an orange tank and another man with a dog .|Ногоон ороолттой хатагтай улбар шар өнгийн савтай хүнтэй, нөгөө эр нохойтой хамт сандал дээр сууж байна.
4445047293.jpg|0|Large group of young kids gather around as one of the young children does a back flip as a demonstration for everyone .|Бага насны хүүхдүүдийн нэг нь хүн бүрт үзүүлэх тоглолт болгон нуруугаа эргүүлж байхад бага насны хүүхдүүдийн том бүлэг цугларч байна.
4445453116.jpg|0|A group of people ride in a cart vehicle pulled by a donkey in the midst of dirt land and shrubbery .|Шороо, бут сөөгний дунд илжиг татсан тэргэнцэрт хэсэг хүмүүс сууж байна.
4445456660.jpg|0|A woman reading while sitting on a bench as traffic passes on the street behind her .|Арын гудамжаар замын хөдөлгөөн өнгөрөх үед сандал дээр суугаад ном уншиж буй эмэгтэй .
4445461480.jpg|0|A man is on the street getting into his small blue car with his sunroof open .|Гудамжинд нэг эрэгтэй дээврээ онгорхой жижиг цэнхэр машиндаа суугаад явж байна.
4445485475.jpg|0|There are many people sitting outside of a building with statues .|Хөшөөтэй барилгын гадаа олон хүн сууж байна.
4445547327.jpg|0|Young girl with a pink barrette in her hair playing the violin .|Үсэндээ ягаан барреттай залуу охин хийл тоглож байна.
4445556418.jpg|0|Children in white and blue uniforms are sitting at their red desks in their green classroom .|Цагаан цэнхэр дүрэмт хувцастай хүүхдүүд ногоон ангидаа улаан ширээндээ сууж байна.
4445556540.jpg|0|Several African children looking toward the blackboard in school , while two look back toward the camera .|Хэд хэдэн Африк хүүхэд сургууль дээрээ самбар руу харж байхад хоёр нь камер руу эргэж харна.
4445607388.jpg|0|A van is painted in bright colored lettering advertising floats , boogie boards , umbrellas , chairs , and surfboards for rent .|Тод өнгийн үсгээр будсан фургон машин түрээслүүлнэ.
4445707837.jpg|0|A man with a red bag , a woman carrying a child and two others cross the street in a crosswalk .|Улаан цүнхтэй эрэгтэй , хүүхэд тэвэрсэн эмэгтэй болон өөр хоёр хүн явган хүний гарцаар зам хөндлөн гарч байна .
4446013212.jpg|0|Two vehicles or trailers going away from the camera in a sandy region , with a driver on each and two people in the back who each appear younger , looking in the direction of one another .|Элсэрхэг газар камераас холдоод явж байгаа хоёр машин эсвэл чиргүүл тус бүрдээ жолоочтой, ард талд нь залуу харагдах хоёр хүн нэг нэг рүүгээ харж байна.
4446088471.jpg|0|Three children gathered around a rock while one crushes smaller rocks on top of it .|Гурван хүүхэд чулууны эргэн тойронд цугларч байхад нэг нь түүн дээр жижиг чулуу буталж байна.
4446142718.jpg|0|There are people outside of a crowded street of parked cars communicating with each other .|Хүн хөл хөдөлгөөн ихтэй гудамжны гадаа хүмүүс хоорондоо харилцаж байна.
4446482718.jpg|0|An elderly woman dressed in a jacket , gloves and sunglasses is pushing a basket on a busy city street .|Хүрэм, бээлий, нарны шил зүүсэн өндөр настай эмэгтэй хотын хөл хөдөлгөөн ихтэй гудамжинд сагс түлхэж байна.
4446496491.jpg|0|Two elderly women , one wearing a pink sweater and one wearing a blue sweater .|Нэг нь ягаан цамц, нөгөө нь цэнхэр цамц өмссөн хоёр өндөр настай эмэгтэй.
4446608333.jpg|0|A man with a yellow construction hat is wiping his face with a cloth as he holds his bike , as a second man with a straw hat pushes his own bike .|Барилгын шар малгайтай хүн дугуйгаа бариад нүүрээ даавуугаар арчиж байхад, хоёр дахь хүн дугуйгаа түлхэж байна .
4446887023.jpg|0|Men and women sitting on a bench in the background construction crane working on the cathedral .|Цуган дээр ажиллаж буй барилгын арын краны вандан сандал дээр сууж буй эрэгтэй, эмэгтэй хүмүүс.
4447031799.jpg|0|Four boys hanging around a vending machine outside on a boardwalk with palm trees in the background .|Дөрвөн хүү цаанаа далдуу модтой тавцан дээр гадаа автомат машин тойрон өлгөөтэй байна.
4447160600.jpg|0|An officer in uniform is glancing at notes while leaning against a church wall|Дүрэмт хувцастай офицер сүмийн хана налан тэмдэглэл рүү харж байна
4447163714.jpg|0|Three pedestrians walk along a street at sunset past a storefront that has asian lettering .|Гурван явган зорчигч нар жаргах үед ази үсгээр чимэглэсэн дэлгүүрийн хажуугаар гудамжаар алхаж байна.
4447231069.jpg|0|three teenagers wearing t-shirt run down the beach , with several other people in the background .|Цамц өмссөн өсвөр насны гурван залуу далайн эргээр гүйж, цаана нь өөр хэдэн хүн байна.
4447268988.jpg|0|A man in a blue shirt and tan pants , a dog and a man in green jacket and blue jeans , sitting on concrete steps .|Цэнхэр цамц, бор өмд өмссөн эрэгтэй, нохой, ногоон хүрэм, цэнхэр жинсэн өмд өмссөн хүн бетонон шатан дээр сууж байна.
4447269544.jpg|0|A woman with dreadlocks and an olive green bag sits on red brick while checking the baby stroller .|Чидун жимсний ногоон цүнхтэй, дредлоктой эмэгтэй хүүхдийн тэргийг шалгаж байхдаа улаан тоосгон дээр сууж байна.
4447270536.jpg|0|The elderly , overweight man is wearing a hat , moccasins , and a purple shirt while reading a book on a sidewalk in front of a tree .|Хөгшин настай , илүүдэл жинтэй эр модны өмнө явган хүний зам дээр малгай , мокасин , нил ягаан өнгийн цамц өмсөж ном уншиж байна .
4447270706.jpg|0|A man and a woman , wearing dark jackets , are walking while the man carries a big load on his back .|Харанхуй хүрэм өмссөн эрэгтэй эмэгтэй 2 хүн нуруундаа том ачаа үүрч алхаж байна .
4447290295.jpg|0|A man and a woman are sitting on a hillside , wearing blue shirts and blue jeans , and the woman is reading .|Хөх цамц, цэнхэр жинсэн өмд өмссөн эрэгтэй эмэгтэй хоёр уулын энгэрт суугаад эмэгтэй хүн ном уншиж байна.
4447440388.jpg|0|Two females , one wearing a yellow dress , the other wearing a white top and black shorts posing for a picture .|Нэг нь шар даашинз, нөгөө нь цагаан цамц, хар шорт өмсөж зургаа авахуулсан хоёр эмэгтэй.
4447502217.jpg|0|A young blond woman holding a camera and wearing a long black coat , knee high boots and a purple purse is standing along a wall .|Камер барьж, урт хар пальто, өвдөгний өндөр гутал, нил ягаан өнгийн түрийвч өмссөн залуу шаргал үст бүсгүй хана дагуулан зогсож байна.
4447650454.jpg|0|A red tree standing in front of a white building with a white Range Rover parked beneath it .|Цагаан барилгын урд зогсож буй улаан мод, доор нь цагаан Range Rover зогсож байна.
4447778955.jpg|0|a man standing in a park , several large buildings are in the background|цэцэрлэгт хүрээлэнд зогсож буй эрэгтэй, цаана нь хэд хэдэн том барилга байна
444803340.jpg|0|A man in a white shirt is standing in the grass showing something to a woman in a white shirt .|Цагаан цамц өмссөн эрэгтэй өвсөн дунд зогсоод цагаан цамцтай эмэгтэйд ямар нэг юм үзүүлж байна.
4448052901.jpg|0|A black-haired Asian woman wearing a white jacket , black sunglasses and a striped scarf looking at a cellphone .|Цагаан хүрэм, хар нарны шил, судалтай ороолт өмссөн хар үстэй Ази эмэгтэй гар утас харж байна.
4448061247.jpg|0|One man flips another with a martial arts move , as others train in martial arts in the background .|Нэг хүн тулааны урлагийн хөдөлгөөнөөр нөгөөг эргүүлж байхад бусад нь цаана нь тулааны урлагаар хичээллэж байна.
4448063160.jpg|0|"A woman with a ponytail in a leather jacket is standing outside of a store that says "" Since 1889 . """|" 1889 оноос хойш"" гэсэн бичигтэй дэлгүүрийн гадаа савхин хүрэмтэй гэзэгтэй эмэгтэй зогсож байна."
4448064784.jpg|0|A tall black man in yellow pants shows his rollerskating skills , while pedestrians watch .|Шар өмд өмссөн өндөр хар эр дугуйгаар гулгах ур чадвараа харуулж байхад явган зорчигчид харж байна.
4448065365.jpg|0|A crowd of people are walking down the street including a tall man with a brown jacket and wild curly hair .|Гудамжаар бөөн хүмүүс алхаж байна, түүний дотор бор хүрэмтэй, зэрлэг буржгар үстэй өндөр эр байв.
4448092863.jpg|0|Six women wearing black jackets and bright red boas smile at the camera .|Хар хүрэм, тод улаан боа өмссөн зургаан эмэгтэй камер руу инээмсэглэж байна.
4448275682.jpg|0|A man is sitting on a white horse and the bridle and saddle straps are decorated with colorful pieces of tissue-like material .|Цагаан морин дээр хүн сууж байгаа бөгөөд хазаар, эмээлийн оосор нь эд эстэй төстэй өнгөлөг эдээр чимэглэгдсэн байдаг.
4448279884.jpg|0|A group of people are standing around a big bonfire .|Хэсэг хүмүүс том галын дэргэд зогсож байна.
4448373892.jpg|0|Two women are dressed in black bras and underwear as well as green feathers and walking on the street .|Хоёр эмэгтэй хар хөхний даруулга, дотуур хувцас өмсөж, ногоон өдтэй, гудамжинд алхаж байна.
444845904.jpg|0|A man in a yellow helmet climbs a cliff face , snow behind him .|Шар дуулгатай хүн хадан хясаанд авирч байна, ард нь цас .
4448469248.jpg|0|A man and a woman in glasses are walking side-by-side on a busy pedestrian street .|Явган хүний хөл хөдөлгөөн ихтэй гудамжаар нүдний шил зүүсэн эрэгтэй эмэгтэй хоёр зэрэгцэн алхаж байна.
4448569088.jpg|0|A group of people 's silhouettes are in front of a building with large glass windows and lights .|Том шилэн цонхтой, гэрэлтэй байшингийн урд хэсэг хүмүүсийн дүрс .
4448583121.jpg|0|A little boy plays a homemade drum while two other boys stand behind him looking at the camera .|Бяцхан хүү гар хийцийн бөмбөр тоглож байхад өөр хоёр хүү түүний ард зогсоод камер руу харж байна.
444872454.jpg|0|A group of students dressed in sweatshirts and jackets head towards the right .|Подволк, хүрэм өмссөн хэсэг оюутнууд баруун тийш чиглэн явав.
444881000.jpg|0|A group of young people walking with two talking on cellphones .|Гар утсаар ярьж буй хоёр залуутай алхаж буй хэсэг залуус .
4448853264.jpg|0|A man wearing sunglasses , headphones and a dark coat is walking down the street .|Нарны шил, чихэвч, хар пальто өмссөн эрэгтэй гудамжаар алхаж байна.
4448862529.jpg|0|A man playing soccer is on the ground picking up the ball from the field while the game is in play .|Хөлбөмбөг тоглож байх үед нэг эр газар хэвтэж, талбайгаас бөмбөг авч байна.
4448867584.jpg|0|Pedestrians wearing black coats and jackets , use their umbrellas to stay out of the rain .|Хар пальто, хүрэм өмссөн явган зорчигчид бороо орохгүйн тулд шүхрээ ашиглана.
4448895748.jpg|0|Pedestrians walking past a red telephone booth on the sidewalk .|Явган хүний зам дээрх улаан утасны бүхээгийн хажуугаар явж буй явган зорчигч .
4448895750.jpg|0|the shadows of what appears to be two men grabbing another man from atop a large building|Том барилгын орой дээрээс өөр нэг хүнийг шүүрэн авч буй хоёр эрийн сүүдэр
4448895754.jpg|0|A couple is sitting on some chairs in the winter in what looks to be a park .|Хосууд өвлийн улиралд цэцэрлэгт хүрээлэн мэт сандал дээр сууж байна.
4448923515.jpg|0|A curly-haired brunette wearing a black and purple reversible jacket and a long scarf is standing outside in the sunlight .|Нарны тусгалд гадаа урт ороолт, хар ягаан хүрэм өмссөн буржгар үстэй брюнетт зогсож байна.
4448923767.jpg|0|A man in a red shirt , black overalls and sunglasses plays a guitar .|Улаан цамц, хар комбинзон, нарны шил зүүсэн эр гитар тоглож байна.
4449101561.jpg|0|A bird is perched on a line of some sort attached to a pole .|Шувуу шон дээр бэхлэгдсэн ямар нэгэн шугаман дээр сууж байна.
4449146137.jpg|0|Two people dressed in black , carry cages that look like rabbit cages , and running at a truck stop .|Хар хувцастай хоёр хүн туулайн тор шиг тор үүрээд ачааны машины зогсоол дээр гүйж байна.
4449368922.jpg|0|A blond woman is sitting on the ground , and a blue car is standing on the street .|Газар дээр шаргал үст эмэгтэй, гудамжинд цэнхэр машин зогсож байна.
4449701975.jpg|0|An elderly woman carrying a purse and a shopping bag exiting a small smart car .|Ухаалаг жижиг машинаас түрийвч, цүнх үүрсэн өндөр настай эмэгтэй гарч байна.
4449702228.jpg|0|A few people sitting down and relaxing on a sunny day on steps with grass in-between each step .|Нарлаг өдөр гишгүүрийн завсар өвстэй гишгүүр дээр хэдэн хүн сууж, амарч байна.
4449702874.jpg|0|College students enjoy time out of class in a field .|Коллежийн оюутнууд хичээлээс гадуур цагийг талбай дээр өнгөрүүлж байна.
4449968662.jpg|0|A black man in a white shirt tucked in to blue jeans is the center of attention of a medium sized crowd .|Цэнхэр жинсэн өмд өмссөн цагаан цамцтай хар эрэгтэй дунд хэмжээний олны анхаарлын төвд байна.
4450081359.jpg|0|A young child wearing a red cap is sleeping in his or her parent 's backpack .|Улаан малгай өмссөн бага насны хүүхэд эцэг эхийнхээ үүргэвчинд унтаж байна.
4450153946.jpg|0|A young man wearing a blue , yellow , and white striped polo plays rugby on a green grass field .|Цэнхэр, шар, цагаан судалтай поло өмссөн залуу ногоон зүлгэн дээр регби тоглож байна.
4450184997.jpg|0|The woman in the gray trench coat walks in front of the cemetery .|Саарал хувцастай эмэгтэй оршуулгын газрын урд алхаж байна.
4450322990.jpg|0|A man in an orange shirt in front of picture of a man holding his face and squeezing his cheeks together .|Нүүрээ барин хацраа шахаж буй эрэгтэйн зургийн өмнө улбар шар өнгийн цамцтай эрэгтэй .
4450338499.jpg|0|A little boy in a bubble bath wearing his yellow mask and snorkel .|Бяцхан хүү шар маск, шүршүүрээ зүүсэн хөөстэй ваннд сууж байна.
4450360841.jpg|0|A man in a long black coat looks down as he waits for the train .|Урт хар пальто өмссөн эр галт тэрэг хүлээх зуураа доош харав.
4450400692.jpg|0|It is a busy street with a gray tower and a golden clock face at the top and the working of the clock are somewhat visible .|Саарал цамхаг, орой дээрээ алтан цагтай, цагийн ажил бага зэрэг харагддаг хөл хөдөлгөөн ихтэй гудамж юм.
4450422489.jpg|0|An old man in a black knit cap and jacket , with a gray mustache on his face , grimly walks along a city sidewalk , followed closely by a bearded man in glasses .|Хар сүлжмэл малгай, хүрэм өмссөн, нүүрэндээ саарал сахалтай өвгөн хотын явган хүний замаар баргар царайлан алхаж, түүний араас нүдний шил зүүсэн сахалтай эр ойртон орж ирэв.
445048612.jpg|0|A man drops something , reaching for it while a woman in a beige blazer discusses an important topic .|Шаргал пиджак өмссөн эмэгтэй чухал сэдвийн талаар ярилцаж байхад эрэгтэй хүн ямар нэг юм унагаж, түүнд хүрч байна.
4450537155.jpg|0|A woman in a purple sweatshirt is writing something down while another woman looks along .|Нил ягаан өнгийн цамцтай эмэгтэй ямар нэг юм бичиж байхад өөр эмэгтэй харан сууж байна.
4450688406.jpg|0|A person in a yellow shirt carrying a clear plastic bag with three oranges in it .|Гурван жүрж бүхий тунгалаг гялгар уут үүрсэн шар цамцтай хүн .
4450689424.jpg|0|A woman with gray hair , a brown hat , sunglasses , and a yellow scarf is looking away from the camera .|Саарал үстэй , бор малгайтай , нарны шилтэй , шар ороолттой эмэгтэй камернаас өөр тийш харж байна .
4450722137.jpg|0|A girl wearing a navy blue sweatshirt is feeding a brown and white goat .|Хар хөх өнгийн цамц өмссөн охин бор цагаан ямаа тэжээж байна.
4450806047.jpg|0|A blond girl with a ponytail an glasses listens to earphones and carries a backpack .|Гэгзэгтэй, шилтэй шаргал үст охин чихэвч сонсож, үүргэвч үүрч байна.
445081753.jpg|0|A homeless man with puke on his sleeve lies on the floor as a man in a beige leisure suit uses the telephone .|Ханцуйдаа бөөлжих болсон орон гэргүй эр шалан дээр хэвтэхдээ шаргал хувцастай эр утас барьж байна.
4450821292.jpg|0|A male and female are holding hands and - walking down a winding walkway on a sunny day .|Нарлаг өдөр эр эм хоёр хөтлөлцөн эргэлдэх замаар алхаж байна.
4450905295.jpg|0|A man is holding an accordion while leaning against a brown fence that overlooks some water .|Ус руу харсан бор хашаа налан нэг эрэгтэй баян хуур бариад зогсож байна.
4451284349.jpg|0|a boy walking his bicycle down the street is being followed by a crowd of people .|Гудамжаар унадаг дугуйтайгаа алхаж яваа хүүг олон хүн дагаж байна.
4451329664.jpg|0|A woman is dressed for roller derby in pads , shorts and fishnet tights .|Роллер дерби тэмцээнд оролцохдоо дэвсгэр, шорт, тортой трико өмссөн эмэгтэй байна.
4451335021.jpg|0|A man wearing no shirt and many large feathers on his head is looking into a shoe store .|Цамц өмсөөгүй, толгой дээрээ олон том өдтэй эр гутлын дэлгүүр рүү харж байна.
445140686.jpg|0|A trim , muscular blond in climbing shoes , pink socks , shorts , and a tank top is climbing a vertical rock while attached to a rope .|Авирах гутал, ягаан оймс, шорт, цамц өмссөн хээнцэр, булчинлаг шаргал үстэй залуу олсдоо бэхлэгдсэн босоо хаданд авирч байна.
4451427540.jpg|0|A girl is drying herself with a red-blue towel on a deck after swimming .|Охин усанд сэлснийхээ дараа тавцан дээр улаан цэнхэр алчуураар биеэ хатааж байна.
445148321.jpg|0|A person in the distance hikes among hoodoos with stars visible in the sky .|Алсын нэгэн хүн тэнгэрт од харагдах юүдэнгийн дундуур алхаж байна.
4451503026.jpg|0|Two very young children stand on the opposite side of the fence from a black and white goat .|Хар цагаан ямааны хашааны эсрэг талд бага насны хоёр хүүхэд зогсож байна.
4451504790.jpg|0|A toddler with blue jeans on is sitting on a tractor while holding on to the steering wheelie .|Цэнхэр жинсэн өмд өмссөн бяцхан хүүхэд жолооны хүрднээс зууран трактор дээр сууж байна.
4451567464.jpg|0|A city scene at night swathed in yellow street-lamp light shows narrow brick streets , cable-car tracks , and close-together apartment buildings , setting the stage for a man and woman standing in the lower left .|Шөнийн цагаар гудамжны шар гэрлээр бүрхэгдсэн хотын дүр зурагт нарийхан тоосгон гудамжууд, тросны замууд, хоорондоо ойрхон орон сууцны барилгууд харагдаж байгаа нь зүүн доод талд эрэгтэй, эмэгтэй хоёрын зогсох тайзыг тавьжээ.
4451967162.jpg|0|A woman in black clothes is sitting on a rock at the bottom of a waterfall .|Хар хувцастай эмэгтэй хүрхрээний ёроолд хадан дээр сууж байна.
